,tweet,text_clean,text_preprocessed
1388,Daerah Khusus Ibukota Jakarta (DKI Jakarta) adalah ibu kota negara dan kota terbesar di Indonesia.,daerah khusus ibukota jakarta dki jakarta adalah ibu kota negara dan kota terbesar di indonesia,"['daerah', 'khusus', 'ibukota', 'jakarta', 'dki', 'jakarta', 'adalah', 'ibu', 'kota', 'negara', 'dan', 'kota', 'terbesar', 'di', 'indonesia']"
1389,"IKN Ibukota masa depan
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/1QKmXfQNPo",ikn ibukota masa depan,"['ikn', 'ibukota', 'masa', 'depan']"
1390,"@PadmavatiPrati1 Ya ga perduli dia kyknya, lihat aja walkot bawahannya, di ibukota nya bdg ini rasis kental banget,natal kmrn fa ada dekor samsek,skrg imlek hitungan minggu, dekorasi kota nya mn? Nihil... Kyk gini mau jd presiden, ngimpi kaleeee, rakyat sdh pintarrrr ya. Kuras smua uang rakyat 😎",ya enggak perduli dia kayaknya lihat saja walkot bawahannya di ibukota nya bdg ini rasis kental bangetnatal kemarin fa ada dekor samsekskrg imlek hitungan minggu dekorasi kota nya mana nihil kayak begini mau jadi presiden mimpi kaleeee rakyat sudah pintarrrr ya kuras semua uang rakyat 😎,"['ya', 'enggak', 'perduli', 'dia', 'kayaknya', 'lihat', 'saja', 'walkot', 'bawahannya', 'di', 'ibukota', 'nya', 'bdg', 'ini', 'rasis', 'kental', 'bangetnatal', 'kemarin', 'fa', 'ada', 'dekor', 'samsekskrg', 'imlek', 'hitungan', 'minggu', 'dekorasi', 'kota', 'nya', 'mana', 'nihil', 'kayak', 'begini', 'mau', 'jadi', 'presiden', 'mimpi', 'kale', 'rakyat', 'sudah', 'pintar', 'ya', 'kuras', 'semua', 'uang', 'rakyat', '!smiling_face_with_sunglasses!']"
1391,"Yuk dukung Indonesia punya Ibukota baru, IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/aimdl3a95k",yuk dukung indonesia punya ibukota baru ikn nusantara,"['yuk', 'dukung', 'indonesia', 'punya', 'ibukota', 'baru', 'ikn', 'nusantara']"
1392,"Yuk dukung Indonesia punya Ibukota baru, IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/rbZmjAbio2",yuk dukung indonesia punya ibukota baru ikn nusantara,"['yuk', 'dukung', 'indonesia', 'punya', 'ibukota', 'baru', 'ikn', 'nusantara']"
1393,"@novmbrgurl11 kota belimbing ya
sederhana pinggir ibukota
tinggalkan luka ?",kota belimbing ya sederhana pinggir ibukota tinggalkan luka,"['kota', 'belimbing', 'ya', 'sederhana', 'pinggir', 'ibukota', 'tinggalkan', 'luka']"
1394,"@devilsofhellsK sang ibukota
gemerlapnya
tinggalkan luka ?",sang ibukota gemerlapnya tinggalkan luka,"['sang', 'ibukota', 'gemerlapnya', 'tinggalkan', 'luka']"
1395,Jumat Barokah.. just landed ibukota 🙏 Alhamdulillah,jumat barokah just landed ibukota 🙏 alhamdulillah,"['jumat', 'barokah', 'just', 'landed', 'ibukota', '!folded_hands!', 'alhamdulillah']"
1396,"Rasa apa yang menjadi ibukota?

~ Vanila",rasa apa yang menjadi ibukota vanila,"['rasa', 'apa', 'yang', 'menjadi', 'ibukota', 'vanila']"
1397,@hubdat151 Urgensi maskulin untuk menggunakan kendaraan bermesin diesel tanpa filter &amp; membawanya mengelilingi ibukota,urgensi maskulin untuk menggunakan kendaraan bermesin diesel tanpa filter amp membawanya mengelilingi ibukota,"['urgensi', 'maskulin', 'untuk', 'menggunakan', 'kendaraan', 'bermesin', 'diesel', 'tanpa', 'filter', 'amp', 'membawanya', 'mengelilingi', 'ibukota']"
1398,"@Randomt61609964 @NAccountyeah @Ahquotee perbedaan style kerja. gak bisa org dulu dipaksakan ""suka &amp; nyaman"" dg style kerja skrg, layaknya kita yg gak mau dipaksa suka dg style org dulu. dan memang bbrp perusahaan ada yg msh blm optimal kerja WFH. Ibukota mungkin sudah menyesuaikan, tp Indonesia bukan cuma Ibukota.",perbedaan style kerja enggak bisa orang dulu dipaksakan suka amp nyaman dengan style kerja sekarang layaknya kita yang enggak mau dipaksa suka dengan style orang dulu dan memang beberapa perusahaan ada yang masih belum optimal kerja wfh ibukota mungkin sudah menyesuaikan tapi indonesia bukan cuma ibukota,"['perbedaan', 'style', 'kerja', 'enggak', 'bisa', 'orang', 'dulu', 'dipaksakan', 'suka', 'amp', 'nyaman', 'dengan', 'style', 'kerja', 'sekarang', 'layaknya', 'kita', 'yang', 'enggak', 'mau', 'dipaksa', 'suka', 'dengan', 'style', 'orang', 'dulu', 'dan', 'memang', 'beberapa', 'perusahaan', 'ada', 'yang', 'masih', 'belum', 'optimal', 'kerja', 'wfh', 'ibukota', 'mungkin', 'sudah', 'menyesuaikan', 'tapi', 'indonesia', 'bukan', 'cuma', 'ibukota']"
1399,"Ibukota Malta adalah Valletta, yang juga merupakan ibukota terkecil di Uni Eropa seluas 0,8 km2.",ibukota malta adalah valletta yang juga merupakan ibukota terkecil di uni eropa seluas kamu,"['ibukota', 'malta', 'adalah', 'valletta', 'yang', 'juga', 'merupakan', 'ibukota', 'terkecil', 'di', 'uni', 'eropa', 'seluas', 'kamu']"
1400,Selain menjadi idol ibukota ternyata juga membuka bisnis di bidang kuliner https://t.co/6ndHYhTvc8,selain menjadi idol ibukota ternyata juga membuka bisnis di bidang kuliner,"['selain', 'menjadi', 'idol', 'ibukota', 'ternyata', 'juga', 'membuka', 'bisnis', 'di', 'bidang', 'kuliner']"
1401,"@maspiyu_aja Sebagai calon presiden tentu waktu yang mepet sekali ini, membuat capres mendatang di buat pusing. Gimana tidak! Seandainya pemindahan ibukota telah lengkap, tentu ini meng-enak-kan presiden mendatang. Lha ini juga belum apa-apa, bisa-bisa presiden mendatang yang harus pusing.",saja sebagai calon presiden tentu waktu yang mepet sekali ini membuat capres mendatang di buat pusing bagaimana tidak seandainya pemindahan ibukota telah lengkap tentu ini mengenakkan presiden mendatang lah ini juga belum apaapa bisabisa presiden mendatang yang harus pusing,"['saja', 'sebagai', 'calon', 'presiden', 'tentu', 'waktu', 'yang', 'mepet', 'sekali', 'ini', 'membuat', 'capres', 'mendatang', 'di', 'buat', 'pusing', 'bagaimana', 'tidak', 'seandainya', 'pemindahan', 'ibukota', 'telah', 'lengkap', 'tentu', 'ini', 'mengenakkan', 'presiden', 'mendatang', 'lah', 'ini', 'juga', 'belum', 'apaapa', 'bisabisa', 'presiden', 'mendatang', 'yang', 'harus', 'pusing']"
1402,"Lari pagi bareng @idhanharahap

Selain cocok untuk berolahraga, bangun pagi juga memberi kesempatan kita untuk menghirup udara ibukota yang masih segar. 

Selamat pagi, selamat menjalani aktivitas. Salam olahraga🏃🏻 https://t.co/wVKT56c8EO",lari pagi bareng selain cocok untuk berolahraga bangun pagi juga memberi kesempatan kita untuk menghirup udara ibukota yang masih segar selamat pagi selamat menjalani aktivitas salam olahraga🏃🏻,"['lari', 'pagi', 'bareng', 'selain', 'cocok', 'untuk', 'berolahraga', 'bangun', 'pagi', 'juga', 'memberi', 'kesempatan', 'kita', 'untuk', 'menghirup', 'udara', 'ibukota', 'yang', 'masih', 'segar', 'selamat', 'pagi', 'selamat', 'menjalani', 'aktivitas', 'salam', 'olahraga!person_running_light_skin_tone!']"
1403,@S_AshelJKT48 Sanggar Tari Ibukota jadi damai dan tentram lagi,asheljkt sanggar tari ibukota jadi damai dan tentram lagi,"['asheljkt', 'sanggar', 'tari', 'ibukota', 'jadi', 'damai', 'dan', 'tentram', 'lagi']"
1404,@Outstandjing Ibunda sama saya di Ibukota hehehe,ibunda sama saya di ibukota hehehe,"['ibunda', 'sama', 'saya', 'di', 'ibukota', 'hehehe']"
1405,"@uc1000vitc @Askrlfess tinggal di perumahan menengah di kota penyangga ibukota, tetangga sekitarku bkn tipe yg julid. kebanyakan disini perantau &amp; keluarga muda, mungkin ini jg yg bikin saling ngejaga lingkungan bertetangga. banyak jg sih yg di rumah tp sibuk jualan online, tau2 ganti mobil baru aja👌",tinggal di perumahan menengah di kota penyangga ibukota tetangga sekitarku bukan tipe yang julid kebanyakan disini perantau amp keluarga muda mungkin ini juga yang bikin saling ngejaga lingkungan bertetangga banyak juga sih yang di rumah tapi sibuk jualan online tau ganti mobil baru aja👌,"['tinggal', 'di', 'perumahan', 'menengah', 'di', 'kota', 'penyangga', 'ibukota', 'tetangga', 'sekitarku', 'bukan', 'tipe', 'yang', 'julid', 'kebanyakan', 'disini', 'perantau', 'amp', 'keluarga', 'muda', 'mungkin', 'ini', 'juga', 'yang', 'bikin', 'saling', 'ngejaga', 'lingkungan', 'bertetangga', 'banyak', 'juga', 'sih', 'yang', 'di', 'rumah', 'tapi', 'sibuk', 'jualan', 'online', 'tau', 'ganti', 'mobil', 'baru', 'aja!ok_hand!']"
1406,"@kpertiwi29 Wkwkwkwkkw benerin dulu deh kinerja ASN, sesederhana yg ngurus birokrasi misalnya. Coba jam bukanya yg disiplin, kerjanya satset, jgn main pungli, kalo emg bener melayani, stereotip masyarakat ke ASN juga g bakal begini… liat realitas di daerah2, jgn di ibukota tolak ukurnya.",wkwkwkwkkw benerin dulu deh kinerja asn sesederhana yang mengurus birokrasi misalnya coba jam bukanya yang disiplin kerjanya satset jangan main pungli kalo memang benar melayani stereotip masyarakat ke asn juga enggak bakal begini… lihat realitas di daerah jangan di ibukota tolak ukurnya,"['wkwkwkwkkw', 'benerin', 'dulu', 'deh', 'kinerja', 'asn', 'sesederhana', 'yang', 'mengurus', 'birokrasi', 'misalnya', 'coba', 'jam', 'bukanya', 'yang', 'disiplin', 'kerjanya', 'satset', 'jangan', 'main', 'pungli', 'kalo', 'memang', 'benar', 'melayani', 'stereotip', 'masyarakat', 'ke', 'asn', 'juga', 'enggak', 'bakal', 'begini…', 'lihat', 'realitas', 'di', 'daerah', 'jangan', 'di', 'ibukota', 'tolak', 'ukurnya']"
1407,"Setelah dipikir pikir, biaya hidup di sekitaran ibukota gak njomplang banget sama jogja. Aku yg terlalu bermewah-mewahan di jogja, atau aku yg terlalu hidup sederhana di ibukota?",setelah dipikir pikir biaya hidup di sekitaran ibukota enggak njomplang banget sama jogja aku yang terlalu bermewahmewahan di jogja atau aku yang terlalu hidup sederhana di ibukota,"['setelah', 'dipikir', 'pikir', 'biaya', 'hidup', 'di', 'sekitaran', 'ibukota', 'enggak', 'njomplang', 'banget', 'sama', 'jogja', 'aku', 'yang', 'terlalu', 'bermewahmewahan', 'di', 'jogja', 'atau', 'aku', 'yang', 'terlalu', 'hidup', 'sederhana', 'di', 'ibukota']"
1408,"; ᴛᴀɪᴘɪɴɢ

— menceritakan seorang pensiunan asisten manajer hotel di taiping yang sangat mencintai taiping, kota yg seharusnya menjadi ibukota malaysia. kenangan dan harapannya akan hidup di kota taiping.",ᴛᴀɪᴘɪɴɢ — menceritakan seorang pensiunan asisten manajer hotel di taiping yang sangat mencintai taiping kota yang seharusnya menjadi ibukota malaysia kenangan dan harapannya akan hidup di kota taiping,"['ᴛᴀɪᴘɪɴɢ', '—', 'menceritakan', 'seorang', 'pensiunan', 'asisten', 'manajer', 'hotel', 'di', 'taiping', 'yang', 'sangat', 'mencintai', 'taiping', 'kota', 'yang', 'seharusnya', 'menjadi', 'ibukota', 'malaysia', 'kenangan', 'dan', 'harapannya', 'akan', 'hidup', 'di', 'kota', 'taiping']"
1409,"See yaa, ibukota!",sih ya ibukota,"['sih', 'ya', 'ibukota']"
1410,"@Miduk17 Kemarin pada teriak2 saat pemerintah membuka kran impor beras, yg di ibukota malah nyimpan beras sampai busuk. Ga ada mereka teriak2",kemarin pada teriak saat pemerintah membuka kran impor beras yang di ibukota malah nyimpan beras sampai busuk enggak ada mereka teriak,"['kemarin', 'pada', 'teriak', 'saat', 'pemerintah', 'membuka', 'kran', 'impor', 'beras', 'yang', 'di', 'ibukota', 'malah', 'nyimpan', 'beras', 'sampai', 'busuk', 'enggak', 'ada', 'mereka', 'teriak']"
1411,"🎬 Hidayah. (@ CGV Cinemas - @cgv_id in Central Jakarta, Daerah Khusus Ibukota Jakarta) https://t.co/momwn3hM8i",🎬 hidayah cgv cinemas id ini central jakarta daerah khusus ibukota jakarta,"['!clapper_board!', 'hidayah', 'cgv', 'cinemas', 'id', 'ini', 'central', 'jakarta', 'daerah', 'khusus', 'ibukota', 'jakarta']"
1412,"Ingat ya, saat Ibukota sudah pindah ke kalimantan, kalian jangan juga ikut pindah ke hati mantan. 😂",ingat ya saat ibukota sudah pindah ke kalimantan kalian jangan juga ikut pindah ke hati mantan 😂,"['ingat', 'ya', 'saat', 'ibukota', 'sudah', 'pindah', 'ke', 'kalimantan', 'kalian', 'jangan', 'juga', 'ikut', 'pindah', 'ke', 'hati', 'mantan', '!face_with_tears_of_joy!']"
1413,@Gracie_JKT48 Hanya hari ini - sanggar tari ibukota,jakarta hanya hari ini sanggar tari ibukota,"['jakarta', 'hanya', 'hari', 'ini', 'sanggar', 'tari', 'ibukota']"
1414,"Otorita ibukota negara Nusantara mengungkapkan, sudah 71 perusahaan berminat investasi di IKN. https://t.co/4Oelu7NoaI",otorita ibukota negara nusantara mengungkapkan sudah perusahaan berminat investasi di ikn,"['otorita', 'ibukota', 'negara', 'nusantara', 'mengungkapkan', 'sudah', 'perusahaan', 'berminat', 'investasi', 'di', 'ikn']"
1415,"@d_StoryOfMe yaaah walaupun kita belum ketemu, semoga di jakarta bisa ketemu ya yook! sukses buat di ibukota",storyofme ya walaupun kita belum ketemu semoga di jakarta bisa ketemu ya yuk sukses buat di ibukota,"['storyofme', 'ya', 'walaupun', 'kita', 'belum', 'ketemu', 'semoga', 'di', 'jakarta', 'bisa', 'ketemu', 'ya', 'yuk', 'sukses', 'buat', 'di', 'ibukota']"
1416,"#ManukanTama Surabaya - Dulu KAMPUNG SEPI Sekarang RAMENYA NGERI! | Kampung ini layak disebut sebagai ibukota #Surabaya barat, dikarenakan di daerah ini terdapat berbagai macam gerai yang menyediakan berbagai macam kebutuhan masyarakat sekitar. --&gt; https://t.co/ezztLFm14j https://t.co/kMqtxphH8U",surabaya dulu kampung sepi sekarang ramenya ngeri kampung ini layak disebut sebagai ibukota barat dikarenakan di daerah ini terdapat berbagai macam gerai yang menyediakan berbagai macam kebutuhan masyarakat sekitar begitu,"['surabaya', 'dulu', 'kampung', 'sepi', 'sekarang', 'ramenya', 'ngeri', 'kampung', 'ini', 'layak', 'disebut', 'sebagai', 'ibukota', 'barat', 'dikarenakan', 'di', 'daerah', 'ini', 'terdapat', 'berbagai', 'macam', 'gerai', 'yang', 'menyediakan', 'berbagai', 'macam', 'kebutuhan', 'masyarakat', 'sekitar', 'begitu']"
1417,@Davi_dudadidu @Been4Q59 Adanya fasilitas dijakarta juga ga akan menampung masyarakat ibukota utk semua nya naik kendaraan umum mas. Belum lg disaat jam jam crowded yg memang sangat sesak.,dudadidu adanya fasilitas dijakarta juga enggak akan menampung masyarakat ibukota untuk semua nya naik kendaraan umum mas belum lagi disaat jam jam crowded yang memang sangat sesak,"['dudadidu', 'adanya', 'fasilitas', 'dijakarta', 'juga', 'enggak', 'akan', 'menampung', 'masyarakat', 'ibukota', 'untuk', 'semua', 'nya', 'naik', 'kendaraan', 'umum', 'mas', 'belum', 'lagi', 'disaat', 'jam', 'jam', 'crowded', 'yang', 'memang', 'sangat', 'sesak']"
1418,Hanya Tim Ibukota dan Istriku nanti yang akan menjadi teman selama dikehidupan ini :D  #PersijaDanKehidupan,hanya tim ibukota dan istriku nanti yang akan menjadi teman selama dikehidupan ini di,"['hanya', 'tim', 'ibukota', 'dan', 'istriku', 'nanti', 'yang', 'akan', 'menjadi', 'teman', 'selama', 'dikehidupan', 'ini', 'di']"
1419,Yuk pindah ke ibukota @nanovond,yuk pindah ke ibukota,"['yuk', 'pindah', 'ke', 'ibukota']"
1420,"@ch_chotimah2 @jokowi @NasDem Anis dan pendukungnya yg radikal itu jelas nggak setuju kalau Ibukota pindah. Krn mereka sudah beranak pinak dan bikin sarang di jkt brthn2. Ladangnya kan disitu. 
Pak Jokowi ingin adanya pembaharuan dan perubahan di lahan yg baru. Makanya kita jaga jng terkontaminasi kyk dki.",chotimah anis dan pendukungnya yang radikal itu jelas enggak setuju kalau ibukota pindah karena mereka sudah beranak pinak dan bikin sarang di jakarta brthn ladangnya kan disitu pak jokowi ingin adanya pembaharuan dan perubahan di lahan yang baru makanya kita jaga jangan terkontaminasi kayak dki,"['chotimah', 'anis', 'dan', 'pendukungnya', 'yang', 'radikal', 'itu', 'jelas', 'enggak', 'setuju', 'kalau', 'ibukota', 'pindah', 'karena', 'mereka', 'sudah', 'beranak', 'pinak', 'dan', 'bikin', 'sarang', 'di', 'jakarta', 'brthn', 'ladangnya', 'kan', 'disitu', 'pak', 'jokowi', 'ingin', 'adanya', 'pembaharuan', 'dan', 'perubahan', 'di', 'lahan', 'yang', 'baru', 'makanya', 'kita', 'jaga', 'jangan', 'terkontaminasi', 'kayak', 'dki']"
1421,"I'm at Masjid Nur Salma in Kecamatan Setiabudi, Daerah Khusus Ibukota Jakarta https://t.co/LV5AHEwLCu",im at masjid nur salma ini kecamatan setiabudi daerah khusus ibukota jakarta,"['im', 'at', 'masjid', 'nur', 'salma', 'ini', 'kecamatan', 'setiabudi', 'daerah', 'khusus', 'ibukota', 'jakarta']"
1422,"@KeigoHong Wkwkwkwk mungkin dia tinggal di luar Jabodetabek dan beneran gatau kalo di Jkt udah ada MRT 😂😂

Atau yg ditanyain MRT di ibukota baru yg bahkan gedung² jg belom ada kali? 🤣",wkwkwkwk mungkin dia tinggal di luar jabodetabek dan benaran enggak tau kalo di jakarta sudah ada m😂😂 atau yang ditanyain mdi ibukota baru yang bahkan gedung² juga belum ada kali 🤣,"['wkwkwkwk', 'mungkin', 'dia', 'tinggal', 'di', 'luar', 'jabodetabek', 'dan', 'benaran', 'enggak', 'tau', 'kalo', 'di', 'jakarta', 'sudah', 'ada', 'm!face_with_tears_of_joy!!face_with_tears_of_joy!', 'atau', 'yang', 'ditanyain', 'mdi', 'ibukota', 'baru', 'yang', 'bahkan', 'gedung²', 'juga', 'belum', 'ada', 'kali', '!rolling_on_the_floor_laughing!']"
1423,@BisKota_ @gojekindonesia @PT_Transjakarta Salah satu cara menurunkan intelektual itu bawa motor terutama di ibukota. Oh geng ijoo,transjakarta salah satu cara menurunkan intelektual itu bawa motor terutama di ibukota oh geng ijoo,"['transjakarta', 'salah', 'satu', 'cara', 'menurunkan', 'intelektual', 'itu', 'bawa', 'motor', 'terutama', 'di', 'ibukota', 'oh', 'geng', 'ijo']"
1424,pemindahan ibukota ke Kalimantan Timur bisa mengurangi jumlah populasi dan kepadatan di Jakarta https://t.co/g4X9mXBf7u,pemindahan ibukota ke kalimantan timur bisa mengurangi jumlah populasi dan kepadatan di jakarta,"['pemindahan', 'ibukota', 'ke', 'kalimantan', 'timur', 'bisa', 'mengurangi', 'jumlah', 'populasi', 'dan', 'kepadatan', 'di', 'jakarta']"
1425,"Visi pak Anies belum sampai soal pemindahan ibukota negara ke IKN.
Hasil kerja 5 tahun di DKI saja, lebih kearah pencitraan , gagasan naturalisasi saja, tidak dikerjakan, tampaknya lebih penting Stadium yang faedahnya hanya momen tertentu.",visi pak anies belum sampai soal pemindahan ibukota negara ke ikn hasil kerja tahun di dki saja lebih kearah pencitraan gagasan naturalisasi saja tidak dikerjakan tampaknya lebih penting stadium yang faedahnya hanya momen tertentu,"['visi', 'pak', 'anies', 'belum', 'sampai', 'soal', 'pemindahan', 'ibukota', 'negara', 'ke', 'ikn', 'hasil', 'kerja', 'tahun', 'di', 'dki', 'saja', 'lebih', 'kearah', 'pencitraan', 'gagasan', 'naturalisasi', 'saja', 'tidak', 'dikerjakan', 'tampaknya', 'lebih', 'penting', 'stadium', 'yang', 'faedahnya', 'hanya', 'momen', 'tertentu']"
1426,@tanyakanrl fandom mana nih? idol ibukota kah? aduh 🫣🫣,fandom mana nih idol ibukota kah aduh 🫣🫣,"['fandom', 'mana', 'nih', 'idol', 'ibukota', 'kah', 'aduh', '\U0001fae3\U0001fae3']"
1427,@idextratime Tim ibukota mau pulang sendiri atau tragedi 5-0 akan terulang kembali 😏,tim ibukota mau pulang sendiri atau tragedi akan terulang kembali 😏,"['tim', 'ibukota', 'mau', 'pulang', 'sendiri', 'atau', 'tragedi', 'akan', 'terulang', 'kembali', '!smirking_face!']"
1428,@tanyakanrl Aku lahir nang kene. Kota tercinta meskipun ¾ hidupku nang ibukota,aku lahir nang kene kota tercinta meskipun ¾ hidupku nang ibukota,"['aku', 'lahir', 'nang', 'kene', 'kota', 'tercinta', 'meskipun', '¾', 'hidupku', 'nang', 'ibukota']"
1429,"@sugarsunss @Outstandjing @bareda Saya asli sana, 
kota nya berkembang pesat dan kota satelitnya mengkuti permasalahannya cuman satu belum banyak perusahaan melirik kesana buat bikin skema, 
padahal chances nya ketika ibukota baru terbentuk dia bakal jadi pemasok besar distribusi barang",saya asli sana kota nya berkembang pesat dan kota satelitnya mengkuti permasalahannya cuman satu belum banyak perusahaan melirik kesana buat bikin skema padahal chances nya ketika ibukota baru terbentuk dia bakal jadi pemasok besar distribusi barang,"['saya', 'asli', 'sana', 'kota', 'nya', 'berkembang', 'pesat', 'dan', 'kota', 'satelitnya', 'mengkuti', 'permasalahannya', 'cuman', 'satu', 'belum', 'banyak', 'perusahaan', 'melirik', 'kesana', 'buat', 'bikin', 'skema', 'padahal', 'chances', 'nya', 'ketika', 'ibukota', 'baru', 'terbentuk', 'dia', 'bakal', 'jadi', 'pemasok', 'besar', 'distribusi', 'barang']"
